POSICAO;CO_ESCOLA;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;LOCALIZACAO;ALUNOS;LC;CH;CN;MT;RD;MEDIA
15292;35045147.0;Caraguatatuba;SP;Estadual;Urbana;6;521.58;529.3;484.33;525.57;506.67;513.49
15293;41131223.0;Curitiba;PR;Estadual;Urbana;27;535.65;487.76;490.95;509.4;543.7;513.49
15294;26038536.0;Terra Nova;PE;Estadual;Urbana;85;513.85;484.08;454.81;508.35;606.35;513.49
15295;52015033.0;São Patrício;GO;Estadual;Urbana;11;522.93;505.65;461.48;511.86;565.45;513.48
15296;33200530.0;Rio de Janeiro;RJ;Privada;Urbana;15;527.03;490.6;457.88;479.9;612.0;513.48
15297;42024471.0;Ibirama;SC;Estadual;Urbana;33;518.65;489.32;473.02;475.43;610.91;513.47
15298;23244780.0;Viçosa do Ceará;CE;Estadual;Urbana;88;510.7;484.89;486.56;484.28;600.91;513.47
15299;35016275.0;Sorocaba;SP;Estadual;Urbana;11;545.96;514.94;485.21;475.81;545.45;513.47
15300;35019914.0;Araras;SP;Estadual;Urbana;60;522.38;500.64;472.59;523.74;548.0;513.47
15301;22093354.0;Jaicós;PI;Estadual;Urbana;23;503.27;457.15;463.34;498.37;645.22;513.47
15302;35021866.0;Santa Lúcia;SP;Estadual;Urbana;17;502.58;481.3;495.96;514.52;572.94;513.46
15303;35905124.0;São José dos Campos;SP;Estadual;Rural;11;537.86;502.69;481.2;487.3;558.18;513.45
15304;11025638.0;Alta Floresta D'Oeste;RO;Estadual;Urbana;74;499.97;493.19;474.07;468.12;631.89;513.45
15305;60027676.0;Três Lagoas;MS;Estadual;Rural;4;523.0;474.85;481.12;473.3;615.0;513.45
15306;26074907.0;Correntes;PE;Estadual;Urbana;67;512.49;481.6;474.41;496.35;602.39;513.45
15307;35003682.0;São Paulo;SP;Estadual;Urbana;160;531.41;487.33;468.65;494.68;585.12;513.44
15308;43106056.0;Porto Alegre;RS;Estadual;Urbana;6;556.58;527.68;474.45;525.12;483.33;513.43
15309;41136799.0;Rio Branco do Sul;PR;Estadual;Rural;12;525.93;492.57;483.18;510.48;555.0;513.43
15310;35015155.0;Itapetininga;SP;Estadual;Rural;13;523.45;506.84;492.42;499.83;544.62;513.43
15311;60024915.0;Siderópolis;SC;Privada;Urbana;9;511.39;495.9;503.82;498.23;557.78;513.42
15312;41025890.0;Apucarana;PR;Estadual;Urbana;36;514.04;497.67;515.87;529.53;510.0;513.42
15313;35036742.0;São Paulo;SP;Estadual;Urbana;15;524.89;498.65;479.97;527.61;536.0;513.42
15314;35012877.0;Roseira;SP;Estadual;Urbana;23;530.26;512.1;472.7;522.5;529.57;513.42
15315;41071930.0;Cascavel;PR;Estadual;Rural;13;523.52;507.36;500.25;499.01;536.92;513.41
15316;35012178.0;Praia Grande;SP;Estadual;Urbana;65;536.89;493.72;467.79;511.36;557.23;513.4
15317;29064120.0;Irecê;BA;Estadual;Urbana;199;509.75;478.84;483.21;480.11;615.08;513.4
15318;33055610.0;Niterói;RJ;Estadual;Urbana;14;544.83;528.26;489.41;493.09;511.43;513.4
15319;60007959.0;Maceió;AL;Privada;Urbana;9;529.37;491.81;457.23;479.71;608.89;513.4
15320;42001765.0;Florianópolis;SC;Estadual;Urbana;30;538.97;508.15;482.22;501.54;536.0;513.38
15321;21288879.0;Alto Alegre do Pindaré;MA;Estadual;Urbana;68;499.25;456.46;466.97;477.95;666.18;513.36
15322;35462019.0;Hortolândia;SP;Estadual;Urbana;13;531.37;501.05;489.14;514.49;530.77;513.36
15323;15096700.0;Abaetetuba;PA;Estadual;Urbana;177;500.21;479.05;471.83;466.56;649.15;513.36
15324;42095778.0;Ituporanga;SC;Estadual;Urbana;18;494.33;496.37;468.23;507.82;600.0;513.35
15325;60013365.0;Patos de Minas;MG;Estadual;Urbana;3;532.07;499.27;478.2;537.17;520.0;513.34
15326;60010619.0;Caratinga;MG;Estadual;Urbana;3;506.6;482.63;482.27;528.53;566.67;513.34
15327;43164099.0;Vacaria;RS;Estadual;Urbana;14;532.83;524.79;495.91;500.33;512.86;513.34
15328;43123350.0;Santa Maria;RS;Estadual;Urbana;20;529.01;507.36;478.94;480.36;571.0;513.33
15329;29245893.0;Igaporã;BA;Estadual;Urbana;109;503.13;496.4;470.27;471.12;625.69;513.32
15330;32039867.0;Vila Velha;ES;Estadual;Urbana;171;519.2;493.04;470.55;495.23;588.54;513.31
15331;15583058.0;Altamira;PA;Estadual;Urbana;140;510.71;488.4;468.78;467.24;631.43;513.31
15332;41361768.0;Ponta Grossa;PR;Estadual;Urbana;18;532.58;497.81;474.59;481.58;580.0;513.31
15333;33015295.0;Macaé;RJ;Estadual;Urbana;69;527.91;494.91;476.54;496.73;570.43;513.31
15334;21349401.0;Açailândia;MA;Estadual;Urbana;65;514.71;479.54;484.38;461.17;626.77;513.31
15335;31033324.0;Divinópolis;MG;Estadual;Urbana;2;532.9;555.9;541.65;556.05;380.0;513.3
15336;42088160.0;Ponte Serrada;SC;Estadual;Urbana;21;534.83;515.48;479.87;470.59;565.71;513.3
15337;21017093.0;São Luís;MA;Estadual;Urbana;174;509.76;482.14;469.53;467.14;637.93;513.3
15338;35917977.0;Assis;SP;Estadual;Urbana;42;541.82;496.35;479.04;481.18;568.1;513.3
15339;41387724.0;Pinhais;PR;Estadual;Urbana;35;536.69;497.75;504.87;508.91;518.29;513.3
15340;43054005.0;Eldorado do Sul;RS;Estadual;Urbana;43;529.94;496.13;477.57;488.43;574.42;513.3
15341;60024561.0;União da Vitória;PR;Estadual;Rural;1;535.5;519.4;549.2;462.4;500.0;513.3
15342;31302627.0;Barbacena;MG;Estadual;Urbana;27;521.03;486.02;479.19;531.34;548.89;513.29
15343;31043109.0;Governador Valadares;MG;Estadual;Urbana;29;515.82;481.67;459.31;488.25;621.38;513.28
15344;35012786.0;Cunha;SP;Estadual;Urbana;11;514.42;511.48;500.05;531.35;509.09;513.28
15345;41031750.0;Londrina;PR;Estadual;Urbana;27;534.83;513.04;471.08;496.33;551.11;513.28
15346;26090910.0;Nazaré da Mata;PE;Estadual;Urbana;68;515.05;489.41;482.19;474.17;605.59;513.28
15347;51054531.0;Rondonópolis;MT;Estadual;Urbana;16;513.09;505.54;492.91;477.26;577.5;513.26
15348;50016415.0;Dourados;MS;Estadual;Urbana;28;530.74;502.41;481.63;488.66;562.86;513.26
15349;35017036.0;Sumaré;SP;Estadual;Urbana;39;538.96;501.57;482.29;523.47;520.0;513.26
15350;32073445.0;Cariacica;ES;Estadual;Urbana;41;511.48;494.56;472.75;527.03;560.49;513.26
15351;28008421.0;São Domingos;SE;Estadual;Urbana;74;491.22;476.69;470.27;481.38;646.76;513.26
15352;35905720.0;Franca;SP;Estadual;Urbana;33;534.68;481.26;483.86;505.22;561.21;513.25
15353;35924672.0;Sumaré;SP;Estadual;Urbana;33;539.52;514.49;488.65;486.62;536.97;513.25
15354;22080686.0;Geminiano;PI;Estadual;Urbana;40;487.82;472.72;458.15;480.56;667.0;513.25
15355;11007893.0;Ariquemes;RO;Estadual;Urbana;244;503.91;488.43;480.14;479.36;614.43;513.25
15356;23264101.0;Sobral;CE;Estadual;Rural;82;504.45;474.5;466.05;475.09;646.1;513.24
15357;31034622.0;Nova Serrana;MG;Estadual;Urbana;31;531.83;501.5;474.75;507.75;550.32;513.23
15358;35007791.0;Mauá;SP;Estadual;Urbana;43;518.9;490.49;481.89;527.46;547.44;513.23
15359;31043044.0;Governador Valadares;MG;Estadual;Urbana;11;511.36;478.09;480.81;479.51;616.36;513.23
15360;25019538.0;Marizópolis;PB;Estadual;Urbana;28;487.97;482.07;465.02;473.19;657.86;513.22
15361;43059015.0;Esmeralda;RS;Estadual;Urbana;15;511.21;496.65;460.75;490.83;606.67;513.22
15362;31115088.0;Carmo do Rio Claro;MG;Estadual;Urbana;67;508.74;487.12;468.52;486.42;615.22;513.2
15363;41045548.0;Ribeirão do Pinhal;PR;Estadual;Urbana;23;520.47;518.8;466.32;488.24;572.17;513.2
15364;60012737.0;Coração de Jesus;MG;Estadual;Rural;4;524.98;453.42;456.35;521.2;610.0;513.19
15365;22006850.0;Luzilândia;PI;Estadual;Urbana;75;496.62;480.9;464.57;479.32;644.53;513.19
15366;25152823.0;Algodão de Jandaíra;PB;Estadual;Urbana;17;519.02;464.58;487.25;508.02;587.06;513.19
15367;43136257.0;São Gabriel;RS;Estadual;Urbana;17;520.08;481.29;490.45;512.91;561.18;513.18
15368;35022263.0;Barretos;SP;Estadual;Urbana;14;539.25;516.71;497.97;516.25;495.71;513.18
15369;31081400.0;Montes Claros;MG;Estadual;Urbana;39;522.82;489.81;477.32;487.24;588.72;513.18
15370;41373472.0;Piraquara;PR;Estadual;Urbana;47;526.16;495.13;479.14;478.65;586.81;513.18
15371;31014681.0;Alto Rio Doce;MG;Estadual;Urbana;64;518.73;499.03;470.94;478.41;598.75;513.17
15372;60008291.0;Aracaju;SE;Privada;Urbana;5;531.48;539.38;476.5;462.5;556.0;513.17
15373;35030211.0;Gabriel Monteiro;SP;Estadual;Urbana;10;529.67;490.79;470.6;544.78;530.0;513.17
15374;60000149.0;Espigão D'Oeste;RO;Estadual;Rural;1;518.6;492.8;471.1;523.3;560.0;513.16
15375;23071354.0;Fortaleza;CE;Estadual;Urbana;53;521.75;487.02;478.3;485.9;592.83;513.16
15376;43145655.0;São Vicente do Sul;RS;Estadual;Urbana;21;523.85;520.29;486.71;490.21;544.76;513.16
15377;31020397.0;Bugre;MG;Estadual;Urbana;15;507.46;496.28;473.34;483.35;605.33;513.15
15378;41357027.0;Curitiba;PR;Estadual;Urbana;74;530.76;498.94;477.85;502.24;555.95;513.15
15379;27056910.0;Maceió;AL;Privada;Urbana;13;519.18;508.28;490.38;466.32;581.54;513.14
15380;35925330.0;São Paulo;SP;Estadual;Urbana;37;537.1;498.41;480.13;490.01;560.0;513.13
15381;43047661.0;Engenho Velho;RS;Estadual;Urbana;5;530.8;458.9;471.8;468.14;636.0;513.13
15382;60025273.0;Tigrinhos;SC;Estadual;Urbana;4;557.2;536.72;489.02;467.65;515.0;513.12
15383;22084304.0;São José do Piauí;PI;Estadual;Urbana;30;496.78;458.92;464.91;481.68;663.33;513.12
15384;25097725.0;João Pessoa;PB;Estadual;Urbana;135;516.02;491.49;486.41;473.02;598.67;513.12
15385;31174025.0;São Gonçalo do Sapucaí;MG;Estadual;Urbana;42;518.04;505.11;481.1;485.14;576.19;513.12
15386;60021315.0;Guarulhos;SP;Privada;Urbana;5;532.8;511.56;524.68;484.5;512.0;513.11
15387;35921397.0;Diadema;SP;Estadual;Urbana;49;533.43;514.56;476.59;498.14;542.86;513.11
15388;35029889.0;Araçatuba;SP;Estadual;Urbana;11;538.33;494.28;480.85;521.18;530.91;513.11
15389;26097710.0;Barreiros;PE;Estadual;Rural;51;516.09;474.51;480.27;481.71;612.94;513.11
15390;31190772.0;Braúnas;MG;Estadual;Urbana;8;530.94;508.59;440.99;479.94;605.0;513.09
15391;33017522.0;Paraíba do Sul;RJ;Estadual;Urbana;29;519.2;504.64;470.09;461.88;609.66;513.09
15392;31174149.0;São Lourenço;MG;Estadual;Urbana;86;521.43;491.87;462.84;494.87;594.42;513.09
15393;60027223.0;Vista Alegre do Prata;RS;Estadual;Urbana;6;482.48;488.93;489.85;474.17;630.0;513.09
15394;41068505.0;Toledo;PR;Estadual;Urbana;11;537.73;507.55;457.45;491.84;570.91;513.09
15395;41010540.0;São Tomé;PR;Estadual;Urbana;25;514.42;490.78;477.24;537.35;545.6;513.08
15396;35000334.0;São Paulo;SP;Estadual;Urbana;98;537.78;490.49;467.78;495.48;573.88;513.08
15397;11029951.0;Santa Luzia D'Oeste;RO;Estadual;Urbana;73;493.51;483.69;468.61;464.27;655.34;513.08
15398;35000917.0;São Paulo;SP;Estadual;Urbana;6;539.45;525.57;500.82;436.17;563.33;513.07
15399;33053952.0;Maricá;RJ;Estadual;Urbana;57;528.66;497.21;480.97;487.95;570.53;513.06
15400;41025997.0;Apucarana;PR;Estadual;Urbana;76;521.5;497.59;493.78;504.52;547.89;513.06
15401;31096695.0;Barão do Monte Alto;MG;Estadual;Urbana;13;511.76;463.72;483.62;507.77;598.46;513.06
15402;35045627.0;Bom Jesus dos Perdões;SP;Estadual;Urbana;21;549.48;518.76;477.65;480.4;539.05;513.06
15403;41127609.0;Curitiba;PR;Estadual;Urbana;74;526.66;503.25;483.24;506.99;545.14;513.06
15404;52047288.0;Valparaíso de Goiás;GO;Estadual;Urbana;68;512.67;482.56;474.24;482.84;612.94;513.05
15405;25025635.0;Nova Olinda;PB;Estadual;Urbana;37;499.05;487.98;483.56;483.82;610.81;513.04
15406;53012194.0;Brasília;DF;Estadual;Urbana;135;524.06;498.64;477.52;476.21;588.74;513.04
15407;35014424.0;Apiaí;SP;Estadual;Urbana;2;559.45;540.65;482.35;472.7;510.0;513.03
15408;22042954.0;Olho D'Água do Piauí;PI;Estadual;Urbana;19;495.5;470.73;451.23;520.34;627.37;513.03
15409;35001247.0;São Paulo;SP;Estadual;Urbana;23;552.34;501.33;471.9;491.73;547.83;513.03
15410;15167453.0;Parauapebas;PA;Estadual;Urbana;127;519.93;487.8;477.61;476.96;602.83;513.03
15411;41047192.0;Jacarezinho;PR;Estadual;Urbana;10;540.8;522.79;457.56;478.02;566.0;513.03
15412;33018367.0;Três Rios;RJ;Estadual;Urbana;16;524.95;498.41;492.12;457.12;592.5;513.02
15413;35924436.0;Embu das Artes;SP;Estadual;Urbana;21;534.54;506.89;472.42;502.65;548.57;513.02
15414;60003456.0;Coroatá;MA;Estadual;Rural;3;521.47;500.5;490.33;452.77;600.0;513.01
15415;26054965.0;Caruaru;PE;Estadual;Urbana;68;523.54;495.49;478.8;481.58;585.59;513.0
15416;26111853.0;Moreno;PE;Estadual;Urbana;137;507.28;486.55;472.09;479.35;619.71;513.0
15417;26122235.0;Recife;PE;Privada;Urbana;18;535.94;512.3;474.16;475.94;566.67;513.0
15418;35924283.0;Birigui;SP;Estadual;Urbana;5;534.58;478.68;517.98;497.74;536.0;513.0
15419;33017930.0;Sapucaia;RJ;Estadual;Urbana;16;537.11;453.86;481.06;499.16;593.75;512.99
15420;31175013.0;Varginha;MG;Estadual;Urbana;32;536.4;493.96;474.52;494.46;565.62;512.99
15421;41106172.0;Quedas do Iguaçu;PR;Estadual;Urbana;8;502.52;492.35;447.12;547.9;575.0;512.98
15422;52116409.0;Luziânia;GO;Estadual;Urbana;24;522.21;495.88;492.21;482.12;572.5;512.98
15423;35049499.0;Itatiba;SP;Estadual;Urbana;53;522.32;500.4;473.5;501.53;567.17;512.98
15424;31010511.0;Santa Bárbara;MG;Estadual;Urbana;45;522.33;487.55;480.12;498.0;576.89;512.98
15425;35018570.0;Campinas;SP;Estadual;Urbana;94;538.05;502.98;482.84;505.08;535.96;512.98
15426;35010923.0;Osasco;SP;Estadual;Urbana;50;534.01;510.45;474.37;483.2;562.8;512.97
15427;35923825.0;Mauá;SP;Estadual;Urbana;16;536.56;505.65;472.33;504.07;546.25;512.97
15428;22093427.0;Jaicós;PI;Estadual;Urbana;32;510.07;473.23;465.65;498.39;617.5;512.97
15429;42012279.0;Forquilhinha;SC;Estadual;Rural;7;507.5;508.63;506.83;504.74;537.14;512.97
15430;41024680.0;Maringá;PR;Estadual;Urbana;64;527.42;492.74;483.75;509.0;551.88;512.96
15431;33162948.0;Rio de Janeiro;RJ;Privada;Urbana;33;524.98;485.32;475.81;485.94;592.73;512.96
15432;35903127.0;Lorena;SP;Estadual;Urbana;34;520.64;487.68;490.18;508.07;558.24;512.96
15433;60016296.0;São Gonçalo;RJ;Privada;Rural;5;533.68;508.48;519.08;455.54;548.0;512.96
15434;60022845.0;Barbosa Ferraz;PR;Estadual;Urbana;3;494.0;506.03;540.23;504.47;520.0;512.95
15435;51065983.0;Nova Monte Verde;MT;Estadual;Urbana;33;514.24;498.71;480.91;513.8;556.97;512.93
15436;43083951.0;Lavras do Sul;RS;Estadual;Urbana;25;527.61;503.86;480.76;495.64;556.8;512.93
15437;31193747.0;Conselheiro Lafaiete;MG;Estadual;Urbana;13;509.0;497.67;490.38;495.29;572.31;512.93
15438;31043648.0;Guanhães;MG;Estadual;Urbana;23;525.88;489.76;480.47;483.34;585.22;512.93
15439;26125781.0;Recife;PE;Estadual;Urbana;83;528.07;497.85;492.15;486.81;559.76;512.93
15440;33045062.0;Itaguaí;RJ;Estadual;Urbana;33;529.37;481.72;483.41;496.18;573.94;512.92
15441;35019719.0;Jundiaí;SP;Estadual;Urbana;54;542.28;511.17;486.52;495.25;529.26;512.9
15442;22027459.0;Teresina;PI;Estadual;Urbana;49;511.12;485.3;466.12;490.14;611.84;512.9
15443;11007168.0;Ariquemes;RO;Estadual;Urbana;78;501.86;490.96;473.98;477.15;620.51;512.89
15444;31166979.0;Nova Ponte;MG;Estadual;Urbana;49;513.38;488.25;479.61;504.03;579.18;512.89
15445;35580065.0;Bocaina;SP;Estadual;Urbana;7;545.71;478.16;497.09;472.04;571.43;512.89
15446;35289012.0;Cruzeiro;SP;Privada;Urbana;9;503.46;498.56;452.21;523.51;586.67;512.88
15447;35902548.0;São José dos Campos;SP;Estadual;Urbana;38;529.01;506.21;486.06;510.42;532.63;512.87
15448;35008459.0;Santo André;SP;Estadual;Urbana;9;534.23;527.82;491.19;482.22;528.89;512.87
15449;31159841.0;Uberaba;MG;Estadual;Urbana;16;521.46;497.91;490.7;484.24;570.0;512.86
15450;35011666.0;Guarujá;SP;Estadual;Urbana;82;533.45;501.11;470.88;489.6;569.27;512.86
15451;13027131.0;Manaus;AM;Estadual;Urbana;167;520.01;510.05;481.6;470.22;582.4;512.85
15452;22036369.0;Domingos Mourão;PI;Estadual;Urbana;30;504.59;474.87;461.23;486.22;637.33;512.85
15453;33013322.0;São Fidélis;RJ;Estadual;Urbana;9;528.93;494.26;502.9;438.09;600.0;512.84
15454;25072021.0;Campina Grande;PB;Estadual;Urbana;93;512.71;488.52;483.1;477.92;601.94;512.84
15455;35017450.0;Holambra;SP;Estadual;Urbana;23;530.12;504.21;477.85;496.36;555.65;512.84
15456;35902743.0;Guararema;SP;Estadual;Urbana;7;561.53;496.81;489.09;493.87;522.86;512.83
15457;43019030.0;Bagé;RS;Estadual;Urbana;28;524.47;498.45;491.2;485.05;565.0;512.83
15458;31118583.0;Lagamar;MG;Estadual;Urbana;35;524.45;486.6;480.09;499.81;573.14;512.82
15459;35479111.0;Nazaré Paulista;SP;Estadual;Rural;13;541.79;478.28;486.69;534.21;523.08;512.81
15460;33052808.0;Magé;RJ;Estadual;Rural;46;518.77;497.32;488.67;483.2;576.09;512.81
15461;29386284.0;Ilhéus;BA;Estadual;Urbana;63;518.5;493.71;477.65;462.08;612.06;512.8
15462;35019501.0;Jundiaí;SP;Estadual;Urbana;61;522.0;496.62;470.28;513.43;561.64;512.8
15463;50010972.0;Paraíso das Águas;MS;Estadual;Urbana;28;524.18;503.98;487.55;478.29;570.0;512.8
15464;31068497.0;Juiz de Fora;MG;Estadual;Urbana;39;514.66;487.42;457.34;479.44;625.13;512.8
15465;41121910.0;Lapa;PR;Estadual;Rural;6;520.42;498.8;448.73;526.07;570.0;512.8
15466;43043933.0;Caxias do Sul;RS;Estadual;Urbana;49;526.79;499.35;461.69;509.17;566.94;512.79
15467;31159026.0;Ibiá;MG;Estadual;Urbana;31;515.64;514.12;489.19;473.38;571.61;512.79
15468;41095537.0;Palmital;PR;Estadual;Urbana;32;526.77;518.21;464.25;494.73;560.0;512.79
15469;35008199.0;Santo André;SP;Estadual;Urbana;43;532.05;481.77;474.28;499.51;576.28;512.78
15470;35924416.0;Itaquaquecetuba;SP;Estadual;Urbana;7;532.56;493.61;475.84;507.61;554.29;512.78
15471;31134511.0;Santo Antônio do Amparo;MG;Estadual;Urbana;66;520.36;484.85;469.15;477.41;612.12;512.78
15472;41021266.0;Alvorada do Sul;PR;Estadual;Urbana;40;525.32;489.9;470.31;489.86;588.5;512.78
15473;60018374.0;Pirapozinho;SP;Estadual;Urbana;6;537.7;506.57;487.55;485.38;546.67;512.77
15474;41399820.0;Paranaguá;PR;Privada;Urbana;15;546.48;497.5;490.01;472.55;557.33;512.77
15475;35018156.0;Campinas;SP;Estadual;Urbana;29;516.71;508.5;501.27;518.73;518.62;512.77
15476;35044337.0;São Paulo;SP;Estadual;Urbana;74;534.05;506.69;477.77;509.13;536.22;512.77
15477;43106048.0;Porto Alegre;RS;Estadual;Urbana;13;531.15;518.82;489.49;495.16;529.23;512.77
15478;17026270.0;Palmas;TO;Estadual;Urbana;122;520.25;498.86;477.27;492.0;575.41;512.76
15479;35015544.0;Itapeva;SP;Estadual;Urbana;55;523.0;488.23;482.72;507.68;562.18;512.76
15480;35923148.0;Diadema;SP;Estadual;Urbana;55;534.44;504.2;483.64;496.43;545.09;512.76
15481;60001928.0;Curuçá;PA;Estadual;Rural;4;520.12;506.52;478.68;468.45;590.0;512.76
15482;35038581.0;Embu das Artes;SP;Estadual;Urbana;35;536.07;492.34;464.09;493.52;577.71;512.75
15483;31000311.0;Belo Horizonte;MG;Estadual;Urbana;50;523.61;501.96;480.2;495.56;562.4;512.74
15484;35026645.0;Catanduva;SP;Estadual;Urbana;42;531.19;502.71;480.26;508.52;540.95;512.73
15485;41379667.0;Imbituva;PR;Estadual;Rural;17;514.14;490.61;461.59;494.89;602.35;512.72
15486;15011410.0;Santarém;PA;Estadual;Urbana;38;511.38;493.04;469.82;476.7;612.63;512.72
15487;12011517.0;Rio Branco;AC;Estadual;Urbana;63;513.12;500.54;481.36;487.6;580.95;512.71
15488;42012481.0;Siderópolis;SC;Estadual;Urbana;21;507.64;501.7;489.48;494.24;570.48;512.71
15489;35043151.0;Presidente Prudente;SP;Estadual;Urbana;23;533.93;490.56;462.75;495.4;580.87;512.7
15490;31063053.0;Montalvânia;MG;Estadual;Urbana;11;512.25;449.05;476.2;467.84;658.18;512.7
15491;42081980.0;São João Batista;SC;Estadual;Rural;8;524.72;514.31;463.68;495.75;565.0;512.69
15492;32073330.0;Aracruz;ES;Estadual;Urbana;98;516.78;494.58;476.09;496.0;580.0;512.69
15493;35031525.0;Junqueirópolis;SP;Estadual;Urbana;44;529.98;506.83;485.12;497.9;543.64;512.69
15494;35901222.0;Jarinu;SP;Estadual;Rural;14;532.0;517.84;486.6;484.14;542.86;512.69
15495;43063640.0;Fontoura Xavier;RS;Estadual;Rural;16;492.26;484.39;500.33;446.4;640.0;512.68
15496;26131684.0;Ipojuca;PE;Estadual;Urbana;111;520.49;485.22;477.45;488.86;591.35;512.68
15497;52020894.0;Anápolis;GO;Estadual;Urbana;17;520.81;482.74;459.83;451.74;648.24;512.67
15498;29219841.0;Rio de Contas;BA;Estadual;Rural;27;493.72;474.55;460.91;472.61;661.48;512.66
15499;52047300.0;Valparaíso de Goiás;GO;Estadual;Urbana;115;526.6;498.47;478.62;483.96;575.65;512.66
15500;35011228.0;Ilhabela;SP;Estadual;Urbana;44;527.29;496.35;481.55;503.57;554.55;512.66
15501;25094637.0;João Pessoa;PB;Estadual;Urbana;29;533.37;496.18;464.51;472.63;596.55;512.65
15502;35045640.0;Vinhedo;SP;Estadual;Urbana;61;531.65;507.77;486.72;501.37;535.74;512.65
15503;43068146.0;Glorinha;RS;Estadual;Urbana;23;524.91;497.82;488.17;494.1;558.26;512.65
15504;31056588.0;Santa Rita do Sapucaí;MG;Estadual;Urbana;9;524.38;516.21;460.23;478.0;584.44;512.65
15505;53007921.0;Brasília;DF;Estadual;Urbana;145;522.6;496.02;483.61;477.52;583.45;512.64
15506;29367263.0;Quixabeira;BA;Privada;Rural;45;515.55;496.8;492.47;449.51;608.89;512.64
15507;41020367.0;Mandaguaçu;PR;Estadual;Urbana;61;531.77;501.05;477.17;502.34;550.82;512.63
15508;21019649.0;São Luís;MA;Estadual;Urbana;166;521.78;493.16;472.34;477.54;598.31;512.63
15509;35004212.0;São Paulo;SP;Estadual;Urbana;67;530.22;497.37;475.99;497.16;562.39;512.62
15510;41068653.0;Toledo;PR;Estadual;Urbana;30;537.32;503.21;483.42;510.44;528.67;512.61
15511;51023326.0;Nova Xavantina;MT;Estadual;Urbana;49;505.26;484.83;492.91;500.06;580.0;512.61
15512;23234814.0;Brejo Santo;CE;Estadual;Urbana;104;510.99;478.15;486.34;474.33;613.27;512.61
15513;33050511.0;Duque de Caxias;RJ;Estadual;Urbana;40;514.84;497.0;482.76;489.96;578.5;512.61
15514;60019199.0;Campinas;SP;Estadual;Urbana;5;543.06;511.72;520.28;467.98;520.0;512.61
15515;33060711.0;Nova Iguaçu;RJ;Estadual;Urbana;16;514.63;503.43;493.58;533.9;517.5;512.61
15516;52059545.0;Itumbiara;GO;Estadual;Urbana;86;519.42;491.31;477.08;496.15;579.07;512.61
15517;33142882.0;Duque de Caxias;RJ;Estadual;Urbana;32;520.51;491.58;472.25;481.19;597.5;512.61
15518;21257582.0;São Luís;MA;Estadual;Urbana;67;506.56;478.71;472.74;468.88;636.12;512.6
15519;35006973.0;Suzano;SP;Estadual;Urbana;100;530.68;501.64;471.96;501.72;557.0;512.6
15520;22095225.0;Paes Landim;PI;Estadual;Urbana;33;483.71;464.92;471.44;476.25;666.67;512.6
15521;60024391.0;Inácio Martins;PR;Estadual;Urbana;2;532.85;551.4;482.5;506.25;490.0;512.6
15522;35016676.0;Tatuí;SP;Estadual;Urbana;13;545.92;494.67;482.06;491.05;549.23;512.59
15523;32034016.0;Cariacica;ES;Estadual;Urbana;69;520.11;497.97;486.36;477.33;581.16;512.59
15524;35037345.0;São Paulo;SP;Estadual;Urbana;70;524.2;490.31;478.48;493.4;576.57;512.59
15525;23087196.0;Independência;CE;Estadual;Urbana;36;492.1;475.91;453.27;478.22;663.33;512.57
15526;35049104.0;Taboão da Serra;SP;Estadual;Urbana;59;540.14;499.47;476.43;478.68;568.14;512.57
15527;26094800.0;Vitória de Santo Antão;PE;Estadual;Urbana;99;507.91;493.03;475.82;477.38;608.69;512.57
15528;15060306.0;Capanema;PA;Estadual;Rural;29;515.62;496.86;467.6;472.41;610.34;512.57
