POSICAO;CO_ESCOLA;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;LOCALIZACAO;ALUNOS;LC;CH;CN;MT;RD;MEDIA
21398;11027754.0;Espigão D'Oeste;RO;Estadual;Urbana;105;492.79;465.47;464.61;485.61;574.48;496.59
21399;42096847.0;Leoberto Leal;SC;Estadual;Urbana;23;493.62;479.31;445.49;470.61;593.91;496.59
21400;52082237.0;Orizona;GO;Privada;Rural;27;504.7;479.8;469.54;490.41;538.52;496.59
21401;17020140.0;Sandolândia;TO;Estadual;Urbana;10;497.86;487.05;441.03;438.97;618.0;496.58
21402;35901921.0;Itaquaquecetuba;SP;Estadual;Urbana;18;505.91;467.6;444.36;459.48;605.56;496.58
21403;16004906.0;Laranjal do Jari;AP;Estadual;Urbana;110;484.75;460.15;464.61;465.71;607.64;496.57
21404;31218766.0;Caratinga;MG;Estadual;Urbana;31;510.01;463.97;443.34;456.51;609.03;496.57
21405;35020624.0;Mogi Mirim;SP;Estadual;Urbana;4;503.95;499.75;458.5;480.62;540.0;496.56
21406;35908885.0;Guarujá;SP;Estadual;Urbana;71;508.83;486.35;455.78;467.32;564.51;496.56
21407;35028046.0;Olímpia;SP;Estadual;Urbana;11;497.2;500.85;453.56;518.4;512.73;496.55
21408;35011915.0;Santos;SP;Estadual;Urbana;28;517.69;476.58;459.01;455.17;574.29;496.55
21409;29031761.0;Sento Sé;BA;Estadual;Urbana;91;482.62;460.58;446.35;470.78;622.42;496.55
21410;21092710.0;Imperatriz;MA;Estadual;Urbana;94;480.11;452.86;458.25;466.36;625.11;496.54
21411;33088179.0;Rio de Janeiro;RJ;Estadual;Urbana;3;467.7;436.07;474.33;497.93;606.67;496.54
21412;50018370.0;Ponta Porã;MS;Estadual;Rural;36;488.34;482.98;447.66;474.28;589.44;496.54
21413;24035149.0;Cruzeta;RN;Estadual;Urbana;40;492.09;472.53;461.83;475.19;581.0;496.53
21414;15123618.0;Água Azul do Norte;PA;Estadual;Urbana;46;489.35;472.35;459.4;487.22;574.35;496.53
21415;11002018.0;Porto Velho;RO;Estadual;Urbana;76;463.97;460.92;444.98;454.87;657.89;496.53
21416;13105515.0;Urucará;AM;Estadual;Urbana;95;476.59;447.66;450.37;461.65;646.32;496.52
21417;31062758.0;Manga;MG;Estadual;Urbana;54;488.91;470.48;445.74;467.47;610.0;496.52
21418;60010828.0;Juiz de Fora;MG;Estadual;Urbana;4;513.98;497.48;484.22;496.9;490.0;496.52
21419;50010166.0;Cassilândia;MS;Estadual;Urbana;50;489.17;463.51;438.13;477.39;614.4;496.52
21420;23274972.0;Beberibe;CE;Estadual;Rural;65;491.39;476.96;451.07;478.16;584.92;496.5
21421;31310522.0;Pitangui;MG;Estadual;Urbana;9;503.01;503.74;475.81;491.03;508.89;496.5
21422;15094588.0;Ipixuna do Pará;PA;Estadual;Urbana;103;469.44;455.99;454.68;473.65;628.74;496.5
21423;33142297.0;Santo Antônio de Pádua;RJ;Estadual;Urbana;9;510.34;493.51;451.61;498.1;528.89;496.49
21424;24048739.0;São Paulo do Potengi;RN;Estadual;Urbana;88;488.72;471.89;464.92;459.88;597.05;496.49
21425;35908927.0;Ferraz de Vasconcelos;SP;Estadual;Urbana;42;529.22;489.89;455.74;470.93;536.67;496.49
21426;52034097.0;Goiânia;GO;Estadual;Urbana;169;492.94;485.38;456.63;472.89;574.56;496.48
21427;29385334.0;Bom Jesus da Lapa;BA;Estadual;Urbana;150;481.62;454.47;455.11;469.48;621.73;496.48
21428;26118190.0;Recife;PE;Privada;Urbana;10;498.4;480.21;427.74;458.01;618.0;496.47
21429;25068628.0;Guarabira;PB;Estadual;Urbana;11;481.77;459.74;473.38;472.94;594.55;496.47
21430;33058768.0;Nova Iguaçu;RJ;Estadual;Urbana;107;507.73;474.01;448.6;470.67;581.31;496.46
21431;31342459.0;Belo Horizonte;MG;Estadual;Urbana;26;524.04;493.09;455.77;475.55;533.85;496.46
21432;50021206.0;Mundo Novo;MS;Estadual;Urbana;56;500.28;475.95;454.16;467.96;583.93;496.46
21433;13051407.0;Manicoré;AM;Estadual;Urbana;80;484.59;465.73;454.2;469.73;608.0;496.45
21434;29024579.0;Juazeiro;BA;Estadual;Urbana;47;481.02;463.56;452.31;480.26;605.11;496.45
21435;21048215.0;Santa Helena;MA;Estadual;Urbana;116;467.28;450.61;454.1;480.54;629.66;496.44
21436;23044560.0;Apuiarés;CE;Estadual;Urbana;129;480.3;466.55;458.14;481.18;595.97;496.43
21437;52092127.0;Novo Gama;GO;Estadual;Urbana;23;481.44;479.55;448.2;469.46;603.48;496.43
21438;15085490.0;Tomé-Açu;PA;Estadual;Urbana;168;478.23;459.01;450.18;459.12;635.6;496.43
21439;15569748.0;Acará;PA;Estadual;Urbana;133;480.25;468.52;462.13;456.66;614.59;496.43
21440;15035964.0;Barcarena;PA;Estadual;Urbana;112;491.97;471.72;457.31;454.48;606.61;496.42
21441;35915497.0;Santos;SP;Estadual;Urbana;13;491.94;455.13;441.88;476.18;616.92;496.41
21442;35908642.0;Itaquaquecetuba;SP;Estadual;Urbana;27;508.89;490.84;457.01;484.58;540.74;496.41
21443;25075918.0;Boa Vista;PB;Estadual;Urbana;29;472.57;459.22;444.93;450.17;655.17;496.41
21444;35498403.0;Tapiraí;SP;Estadual;Urbana;15;494.9;462.41;466.81;496.56;561.33;496.4
21445;25065513.0;Borborema;PB;Estadual;Urbana;20;488.32;475.62;443.99;466.08;608.0;496.4
21446;43189199.0;Novo Hamburgo;RS;Privada;Urbana;18;524.82;514.07;470.9;455.56;516.67;496.4
21447;27012638.0;Igaci;AL;Estadual;Urbana;73;480.15;458.27;440.62;464.56;638.36;496.39
21448;33098786.0;Itaboraí;RJ;Estadual;Urbana;70;495.78;467.68;454.33;467.04;597.14;496.39
21449;26088886.0;Goiana;PE;Estadual;Urbana;66;484.01;461.1;445.17;485.58;606.06;496.38
21450;60027441.0;Paranaíta;MT;Estadual;Urbana;4;479.45;492.42;433.38;511.65;565.0;496.38
21451;35024880.0;Taquaritinga;SP;Estadual;Urbana;33;505.43;472.7;461.32;481.22;561.21;496.38
21452;60003375.0;Brejo de Areia;MA;Estadual;Rural;1;444.8;351.0;407.6;418.5;860.0;496.38
21453;42058740.0;Formosa do Sul;SC;Estadual;Urbana;8;499.16;468.2;464.06;485.46;565.0;496.38
21454;22018204.0;Altos;PI;Estadual;Urbana;88;489.5;459.67;444.38;464.94;623.41;496.38
21455;29428084.0;Porto Seguro;BA;Estadual;Urbana;104;492.49;456.26;452.15;473.05;607.88;496.37
21456;33106738.0;Rio de Janeiro;RJ;Estadual;Urbana;132;496.71;470.57;455.07;476.61;582.88;496.37
21457;25012207.0;Triunfo;PB;Estadual;Urbana;41;484.97;458.41;467.09;465.54;605.85;496.37
21458;25078143.0;Massaranduba;PB;Estadual;Rural;9;478.91;443.89;443.86;464.09;651.11;496.37
21459;31082121.0;Serranópolis de Minas;MG;Estadual;Urbana;21;510.08;469.92;446.1;481.4;574.29;496.36
21460;26055473.0;Caruaru;PE;Estadual;Urbana;34;498.02;462.64;468.59;478.44;574.12;496.36
21461;33079340.0;Rio de Janeiro;RJ;Estadual;Urbana;60;498.84;475.16;456.04;477.45;574.33;496.36
21462;43035051.0;Candelária;RS;Estadual;Rural;8;492.61;476.92;446.6;530.62;535.0;496.35
21463;31171964.0;Carmo de Minas;MG;Estadual;Urbana;46;500.9;476.26;459.48;461.65;583.48;496.35
21464;31317195.0;Ribeirão das Neves;MG;Estadual;Urbana;8;479.39;468.45;473.99;459.92;600.0;496.35
21465;60002199.0;Cutias;AP;Estadual;Rural;6;481.38;461.58;523.38;455.37;560.0;496.34
21466;29309425.0;Itapé;BA;Estadual;Urbana;54;481.14;462.93;438.35;476.31;622.96;496.34
21467;41002148.0;Paranavaí;PR;Estadual;Urbana;7;492.1;479.44;434.99;446.61;628.57;496.34
21468;31353485.0;Patos de Minas;MG;Estadual;Urbana;14;507.51;493.4;441.24;459.48;580.0;496.33
21469;43139620.0;São Leopoldo;RS;Estadual;Urbana;18;521.46;480.85;451.55;466.68;561.11;496.33
21470;24018716.0;Pilões;RN;Estadual;Urbana;16;492.58;460.87;445.08;468.11;615.0;496.33
21471;31174017.0;São Bento Abade;MG;Estadual;Urbana;32;491.6;469.83;441.15;486.58;592.5;496.33
21472;21017042.0;São Luís;MA;Estadual;Urbana;47;493.86;460.8;456.8;485.45;584.68;496.32
21473;35008898.0;São Bernardo do Campo;SP;Estadual;Urbana;20;516.19;501.28;454.61;468.52;541.0;496.32
21474;25070312.0;Pirpirituba;PB;Estadual;Urbana;18;470.54;461.19;447.22;461.56;641.11;496.32
21475;41095936.0;Boa Ventura de São Roque;PR;Estadual;Urbana;24;501.73;474.8;463.14;466.12;575.83;496.32
21476;43058655.0;Erval Seco;RS;Estadual;Urbana;14;503.09;491.01;427.75;456.76;602.86;496.3
21477;31000434.0;Belo Horizonte;MG;Estadual;Urbana;11;500.87;485.46;444.51;445.22;605.45;496.3
21478;22027629.0;Teresina;PI;Estadual;Urbana;12;490.1;438.02;458.57;481.49;613.33;496.3
21479;15042944.0;Belém;PA;Estadual;Urbana;50;486.63;465.11;458.2;449.52;622.0;496.29
21480;33092516.0;São João de Meriti;RJ;Estadual;Urbana;9;487.19;502.2;426.93;476.22;588.89;496.29
21481;52044114.0;Cabeceiras;GO;Estadual;Urbana;22;483.3;454.43;445.75;484.29;613.64;496.28
21482;42031613.0;São José do Cerrito;SC;Estadual;Urbana;18;504.34;465.49;468.28;475.49;567.78;496.28
21483;11033649.0;Vilhena;RO;Estadual;Urbana;90;492.19;467.61;452.74;468.19;600.67;496.28
21484;42106575.0;Lebon Régis;SC;Estadual;Rural;10;513.91;500.36;450.39;462.72;554.0;496.28
21485;29527201.0;Santana;BA;Privada;Rural;32;487.08;463.97;466.15;486.0;578.12;496.27
21486;26036207.0;Petrolina;PE;Estadual;Rural;19;518.1;479.93;463.99;473.02;546.32;496.27
21487;17037220.0;Taguatinga;TO;Estadual;Urbana;43;495.26;460.91;456.89;481.78;586.51;496.27
21488;32076410.0;Cariacica;ES;Estadual;Urbana;32;506.7;472.65;468.58;477.81;555.62;496.27
21489;35009453.0;São Caetano do Sul;SP;Estadual;Urbana;31;508.63;496.44;455.47;480.74;540.0;496.25
21490;60026756.0;São Sepé;RS;Estadual;Urbana;4;513.17;507.08;456.55;524.45;480.0;496.25
21491;33028583.0;Iguaba Grande;RJ;Estadual;Urbana;33;499.39;465.84;458.73;496.09;561.21;496.25
21492;31056481.0;Pouso Alegre;MG;Estadual;Urbana;18;523.36;490.38;468.34;463.57;535.56;496.24
21493;43161510.0;Jari;RS;Estadual;Urbana;16;484.77;474.22;461.26;473.46;587.5;496.24
21494;35003050.0;São Paulo;SP;Estadual;Urbana;47;512.46;480.8;455.44;466.91;565.53;496.23
21495;15054900.0;Augusto Corrêa;PA;Estadual;Urbana;134;473.57;461.97;451.97;465.81;627.76;496.22
21496;60005912.0;Piancó;PB;Municipal;Urbana;1;517.9;472.8;414.5;435.9;640.0;496.22
21497;50017799.0;Juti;MS;Estadual;Urbana;22;495.95;469.7;438.6;473.23;603.64;496.22
21498;31024635.0;Presidente Kubitschek;MG;Estadual;Urbana;22;490.85;467.07;457.09;442.43;623.64;496.22
21499;41129920.0;Curitiba;PR;Estadual;Urbana;30;508.08;467.63;464.79;456.56;584.0;496.21
21500;35980024.0;Ribeirão Preto;SP;Estadual;Urbana;15;520.82;480.88;480.67;474.57;524.0;496.19
21501;60024309.0;Florianópolis;SC;Privada;Urbana;4;530.62;516.12;508.65;460.52;465.0;496.19
21502;24043826.0;Serra de São Bento;RN;Estadual;Urbana;37;491.44;476.46;444.74;457.98;610.27;496.18
21503;31023949.0;Diamantina;MG;Estadual;Urbana;7;498.93;481.6;449.97;458.96;591.43;496.18
21504;33053715.0;Magé;RJ;Estadual;Urbana;27;503.79;485.38;449.36;473.5;568.89;496.18
21505;42029481.0;Lages;SC;Estadual;Urbana;7;523.54;453.9;481.96;461.47;560.0;496.17
21506;26130149.0;Cabo de Santo Agostinho;PE;Estadual;Urbana;57;500.89;474.82;452.56;457.8;594.74;496.16
21507;50001698.0;Aquidauana;MS;Estadual;Urbana;46;491.87;462.12;457.91;445.42;623.48;496.16
21508;31109045.0;Unaí;MG;Estadual;Urbana;24;484.98;471.0;470.38;482.79;571.67;496.16
21509;25082272.0;Juarez Távora;PB;Estadual;Urbana;41;474.13;451.83;470.95;465.29;618.54;496.15
21510;17007488.0;Colinas do Tocantins;TO;Estadual;Urbana;29;492.37;476.56;435.99;462.75;613.1;496.15
21511;60011328.0;Lagamar;MG;Estadual;Urbana;7;517.44;486.44;460.91;510.26;505.71;496.15
21512;52039382.0;Santo Antônio de Goiás;GO;Estadual;Urbana;30;493.16;471.69;457.98;479.27;578.67;496.15
21513;60004305.0;Marco;CE;Privada;Urbana;4;487.85;482.75;493.85;466.22;550.0;496.14
21514;35028642.0;Bálsamo;SP;Estadual;Urbana;27;488.11;450.65;466.31;494.11;581.48;496.13
21515;33051518.0;Itaboraí;RJ;Estadual;Urbana;55;482.23;465.48;455.81;451.99;625.09;496.12
21516;50006002.0;Campo Grande;MS;Estadual;Urbana;75;496.39;473.64;462.81;470.94;576.8;496.12
21517;25037137.0;São José de Princesa;PB;Estadual;Urbana;17;498.23;463.73;426.94;456.36;635.29;496.11
21518;41053761.0;Ortigueira;PR;Estadual;Urbana;27;500.03;477.78;453.08;479.96;569.63;496.1
21519;60007859.0;Pilar;AL;Privada;Urbana;4;518.25;443.08;454.65;434.55;630.0;496.1
21520;35030065.0;Araçatuba;SP;Estadual;Urbana;14;519.86;505.61;455.4;466.72;532.86;496.09
21521;31146561.0;Carlos Chagas;MG;Estadual;Urbana;68;500.6;463.92;448.49;485.68;581.76;496.09
21522;31010367.0;Sabará;MG;Estadual;Urbana;21;510.73;473.71;440.13;456.83;599.05;496.09
21523;29429781.0;Ibirataia;BA;Estadual;Rural;21;479.0;455.47;443.88;483.04;619.05;496.09
21524;31045420.0;São José do Jacuri;MG;Estadual;Rural;7;496.81;472.06;466.83;430.47;614.29;496.09
21525;13031120.0;Manaus;AM;Estadual;Urbana;41;499.24;473.8;463.14;468.15;576.1;496.09
21526;21155682.0;Buriti Bravo;MA;Estadual;Urbana;62;478.86;460.67;439.13;461.79;640.0;496.09
21527;13050141.0;Humaitá;AM;Estadual;Urbana;67;491.85;470.49;455.1;459.43;603.58;496.09
21528;22028242.0;Teresina;PI;Estadual;Urbana;49;490.07;453.43;453.65;462.01;621.22;496.08
21529;60000336.0;Sena Madureira;AC;Estadual;Rural;1;524.3;414.5;457.7;483.9;600.0;496.08
21530;60027359.0;Inocência;MS;Estadual;Rural;1;561.7;541.5;436.2;421.0;520.0;496.08
21531;35007882.0;Ribeirão Pires;SP;Estadual;Urbana;11;511.31;504.16;458.59;453.56;552.73;496.07
21532;35037898.0;Taubaté;SP;Estadual;Urbana;4;521.8;462.08;448.15;468.32;580.0;496.07
21533;35923837.0;Mauá;SP;Estadual;Urbana;21;499.77;479.59;449.39;484.9;566.67;496.06
21534;35026347.0;Guaiçara;SP;Estadual;Urbana;13;492.83;471.63;450.21;477.94;587.69;496.06
21535;28006356.0;São Miguel do Aleixo;SE;Estadual;Urbana;30;478.78;467.88;433.4;469.51;630.67;496.05
21536;60007405.0;Ribeirão;PE;Privada;Urbana;6;461.57;484.03;449.3;452.02;633.33;496.05
21537;35038349.0;Francisco Morato;SP;Estadual;Urbana;61;519.57;492.45;452.0;476.58;539.67;496.05
21538;41389565.0;Araucária;PR;Estadual;Urbana;13;513.79;505.86;487.08;448.92;524.62;496.05
21539;31147133.0;Machacalis;MG;Estadual;Urbana;28;493.64;474.19;435.6;472.51;604.29;496.04
21540;31174246.0;São Tomé das Letras;MG;Estadual;Urbana;14;505.62;477.44;454.49;462.66;580.0;496.04
21541;35909130.0;São Paulo;SP;Estadual;Urbana;29;511.67;495.08;465.83;488.31;519.31;496.04
21542;31319112.0;Pratinha;MG;Estadual;Urbana;16;494.95;464.84;465.21;487.69;567.5;496.04
21543;31166871.0;Indianópolis;MG;Estadual;Urbana;18;492.77;489.97;457.24;471.29;568.89;496.03
21544;43171443.0;Alegrete;RS;Estadual;Urbana;11;482.63;490.57;426.12;497.22;583.64;496.03
21545;24016675.0;Itaú;RN;Estadual;Urbana;23;477.37;454.99;466.63;455.98;625.22;496.03
21546;15035867.0;Barcarena;PA;Estadual;Urbana;89;489.47;451.65;458.33;464.54;616.18;496.03
21547;13019007.0;Autazes;AM;Estadual;Urbana;48;497.27;466.56;450.3;463.49;602.5;496.02
21548;43164030.0;Muitos Capões;RS;Estadual;Urbana;6;474.18;488.03;438.12;489.77;590.0;496.02
21549;29093520.0;Feira de Santana;BA;Estadual;Urbana;154;498.73;482.68;451.83;466.83;580.0;496.01
21550;41071522.0;Cascavel;PR;Estadual;Urbana;32;513.4;476.12;462.12;474.03;554.38;496.01
21551;51040050.0;Cuiabá;MT;Estadual;Urbana;30;509.85;472.61;445.73;470.53;581.33;496.01
21552;33040060.0;Petrópolis;RJ;Estadual;Urbana;23;499.87;484.44;456.92;471.88;566.96;496.01
21553;35904843.0;Cotia;SP;Estadual;Urbana;19;507.47;500.89;479.06;458.88;533.68;496.0
21554;27016471.0;Arapiraca;AL;Estadual;Urbana;123;490.21;459.14;448.78;479.93;601.95;496.0
21555;23064510.0;Eusébio;CE;Estadual;Urbana;78;493.37;464.43;452.89;481.03;588.21;495.99
21556;13021362.0;Careiro da Várzea;AM;Estadual;Rural;18;445.3;436.14;433.47;440.57;724.44;495.99
21557;17049237.0;Palmas;TO;Estadual;Urbana;91;498.07;465.39;459.82;475.15;581.54;495.99
21558;31330574.0;Padre Paraíso;MG;Estadual;Rural;8;477.55;464.75;452.85;437.25;647.5;495.98
21559;35912897.0;Nazaré Paulista;SP;Estadual;Rural;14;523.2;497.76;441.83;477.1;540.0;495.98
21560;22027459.0;Teresina;PI;Estadual;Urbana;25;488.76;471.56;477.73;470.58;571.2;495.97
21561;33089043.0;São Gonçalo;RJ;Estadual;Urbana;19;499.28;457.68;458.22;473.03;591.58;495.96
21562;35002732.0;São Paulo;SP;Estadual;Urbana;33;506.78;495.76;481.16;476.1;520.0;495.96
21563;29191661.0;Salvador;BA;Estadual;Urbana;161;492.36;471.75;450.21;461.72;603.73;495.95
21564;13021052.0;Careiro da Várzea;AM;Estadual;Rural;16;434.78;431.74;438.92;426.8;747.5;495.95
21565;43166440.0;Veranópolis;RS;Estadual;Urbana;19;490.49;466.71;465.98;481.85;574.74;495.95
21566;31024562.0;Leme do Prado;MG;Estadual;Urbana;11;499.01;456.66;452.13;495.55;576.36;495.94
21567;27036731.0;Marechal Deodoro;AL;Estadual;Urbana;57;501.76;481.31;453.15;467.01;576.49;495.94
21568;43095550.0;Palmeira das Missões;RS;Estadual;Urbana;37;497.1;466.42;466.08;463.6;586.49;495.94
21569;11033070.0;Pimenta Bueno;RO;Estadual;Urbana;94;485.56;462.55;468.49;472.03;591.06;495.94
21570;35011903.0;Santos;SP;Estadual;Urbana;47;510.19;486.71;449.58;465.95;567.23;495.93
21571;25060058.0;Dona Inês;PB;Estadual;Urbana;30;495.91;491.75;439.48;451.13;601.33;495.92
21572;35024867.0;Cândido Rodrigues;SP;Estadual;Urbana;1;519.3;506.7;447.8;525.7;480.0;495.9
21573;22020942.0;José de Freitas;PI;Estadual;Urbana;109;486.78;464.67;453.4;464.9;609.72;495.89
21574;29862728.0;Vera Cruz;BA;Estadual;Urbana;33;496.58;465.29;459.73;462.1;595.76;495.89
21575;26088851.0;Goiana;PE;Estadual;Urbana;68;486.03;463.95;442.45;477.53;609.41;495.88
21576;21219516.0;Açailândia;MA;Estadual;Urbana;58;477.64;468.36;437.91;459.95;635.52;495.88
21577;51067641.0;Sapezal;MT;Privada;Urbana;5;511.12;498.88;508.02;457.3;504.0;495.86
21578;23075023.0;Fortaleza;CE;Estadual;Urbana;164;485.98;462.14;448.07;455.69;627.44;495.86
21579;35023668.0;Monte Alto;SP;Estadual;Urbana;20;492.14;484.6;468.04;472.5;562.0;495.86
21580;33004447.0;Varre-Sai;RJ;Estadual;Urbana;50;484.32;442.19;447.79;460.94;644.0;495.85
21581;35027406.0;Planalto;SP;Estadual;Urbana;14;492.21;483.29;467.35;486.34;550.0;495.84
21582;22056025.0;Manoel Emídio;PI;Estadual;Urbana;41;467.74;445.59;454.69;479.95;631.22;495.84
21583;60002074.0;Uruará;PA;Privada;Rural;5;519.92;500.56;460.46;450.26;548.0;495.84
21584;52103897.0;Cidade Ocidental;GO;Estadual;Urbana;103;502.8;469.51;458.6;461.64;586.6;495.83
21585;35900916.0;Ourinhos;SP;Estadual;Urbana;42;503.6;469.85;457.0;491.1;557.62;495.83
21586;60012793.0;Uberaba;MG;Estadual;Urbana;7;515.39;494.5;438.03;459.76;571.43;495.82
21587;26052792.0;Cachoeirinha;PE;Estadual;Urbana;47;490.99;456.39;451.04;467.07;613.62;495.82
21588;33101655.0;Duque de Caxias;RJ;Estadual;Urbana;50;515.65;478.9;448.67;451.85;584.0;495.81
21589;31108855.0;Paracatu;MG;Estadual;Urbana;77;496.35;468.21;445.97;458.37;610.13;495.81
21590;31068471.0;Juiz de Fora;MG;Estadual;Urbana;12;473.06;468.22;446.81;449.26;641.67;495.8
21591;25072005.0;Campina Grande;PB;Estadual;Urbana;51;492.02;474.86;459.03;478.21;574.9;495.8
21592;16002814.0;Macapá;AP;Estadual;Urbana;76;481.7;470.1;456.39;459.52;611.32;495.8
21593;60022723.0;Santo Antônio do Paraíso;PR;Estadual;Urbana;3;486.37;477.7;462.93;458.6;593.33;495.79
21594;33047960.0;Belford Roxo;RJ;Estadual;Urbana;35;489.8;470.23;457.27;460.49;601.14;495.79
21595;41045610.0;Ribeirão do Pinhal;PR;Estadual;Urbana;34;490.43;463.58;464.32;456.51;604.12;495.79
21596;60012010.0;Santo Antônio do Jacinto;MG;Estadual;Urbana;3;497.03;491.47;427.57;482.8;580.0;495.77
21597;32048106.0;Ibitirama;ES;Estadual;Urbana;11;494.05;472.48;438.79;497.11;576.36;495.76
21598;31080918.0;Patis;MG;Estadual;Urbana;27;479.45;463.62;423.77;488.24;623.7;495.76
21599;32033796.0;Cariacica;ES;Estadual;Urbana;48;499.35;482.0;458.5;470.14;568.75;495.75
21600;35033145.0;Assis;SP;Estadual;Urbana;17;506.34;489.07;463.38;496.45;523.53;495.75
21601;31146161.0;Araçuaí;MG;Estadual;Rural;5;478.8;479.52;444.12;488.3;588.0;495.75
21602;31193895.0;Desterro de Entre Rios;MG;Estadual;Urbana;5;492.0;500.4;472.74;441.54;572.0;495.74
21603;25054767.0;Arara;PB;Estadual;Urbana;42;472.66;461.91;446.18;469.37;628.57;495.74
21604;41379004.0;Medianeira;PR;Estadual;Urbana;16;515.36;495.14;466.42;484.31;517.5;495.74
21605;33007306.0;Santo Antônio de Pádua;RJ;Estadual;Urbana;22;500.26;474.28;451.35;480.91;571.82;495.73
21606;26111209.0;Jaboatão dos Guararapes;PE;Estadual;Urbana;86;496.17;468.73;452.08;466.08;595.58;495.73
21607;23144025.0;Orós;CE;Estadual;Urbana;120;496.7;465.34;448.71;467.93;600.0;495.73
21608;51033534.0;Nortelândia;MT;Estadual;Urbana;23;496.19;470.85;461.81;470.68;579.13;495.73
21609;17028795.0;Itacajá;TO;Estadual;Urbana;46;470.72;455.66;448.83;472.07;631.3;495.72
21610;35049803.0;Cajati;SP;Estadual;Rural;4;494.65;482.5;480.22;476.25;545.0;495.72
21611;11021403.0;Vale do Paraíso;RO;Estadual;Urbana;40;486.81;459.3;455.69;459.82;617.0;495.72
21612;60018683.0;Igaraçu do Tietê;SP;Municipal;Urbana;1;543.7;321.1;469.8;544.0;600.0;495.72
21613;22124470.0;Lagoa do Barro do Piauí;PI;Estadual;Urbana;29;464.27;449.67;449.04;462.48;653.1;495.71
21614;43130585.0;Santo Antônio da Patrulha;RS;Estadual;Rural;17;490.24;453.41;457.86;473.53;603.53;495.71
21615;52072100.0;Ipameri;GO;Estadual;Urbana;14;497.72;470.48;458.63;491.72;560.0;495.71
21616;29012465.0;Coribe;BA;Estadual;Urbana;100;488.55;472.62;452.32;470.42;594.6;495.7
21617;15088464.0;Capitão Poço;PA;Estadual;Urbana;32;491.89;458.06;450.94;445.72;631.88;495.69
21618;35038751.0;Ubatuba;SP;Estadual;Urbana;22;503.9;476.15;466.03;480.56;551.82;495.69
21619;22047921.0;Francinópolis;PI;Estadual;Urbana;21;478.37;455.86;448.13;475.16;620.95;495.69
21620;42012139.0;Forquilhinha;SC;Estadual;Urbana;35;510.78;489.76;456.7;492.64;528.57;495.69
21621;51052776.0;Rondonópolis;MT;Estadual;Urbana;87;499.08;474.91;449.93;461.37;593.1;495.68
21622;33048509.0;Duque de Caxias;RJ;Estadual;Urbana;4;534.35;487.65;458.08;493.32;505.0;495.68
21623;35005903.0;Guarulhos;SP;Estadual;Urbana;32;501.58;486.25;468.21;492.93;529.38;495.67
21624;22064206.0;Gilbués;PI;Estadual;Urbana;37;482.71;453.64;451.12;497.37;593.51;495.67
21625;31231711.0;Ribeirão das Neves;MG;Estadual;Urbana;8;499.14;457.28;471.21;443.22;607.5;495.67
21626;51036690.0;Cuiabá;MT;Estadual;Urbana;19;494.15;477.47;460.08;486.65;560.0;495.67
21627;52017320.0;Itapaci;GO;Estadual;Urbana;26;487.93;478.44;476.67;469.92;565.38;495.67
21628;41057694.0;Arapoti;PR;Estadual;Urbana;17;501.87;471.84;480.49;482.96;541.18;495.67
21629;35033376.0;Alvinlândia;SP;Estadual;Urbana;9;506.7;480.67;473.39;490.93;526.67;495.67
21630;42030463.0;Lages;SC;Estadual;Urbana;25;491.84;460.39;462.2;456.67;607.2;495.66
21631;13027123.0;Manaus;AM;Estadual;Urbana;153;501.75;477.55;462.46;466.98;569.54;495.66
21632;35026906.0;Macedônia;SP;Estadual;Urbana;17;496.04;486.74;457.37;511.08;527.06;495.66
21633;24013595.0;Luís Gomes;RN;Estadual;Urbana;34;487.57;461.13;445.59;462.18;621.76;495.65
21634;43167365.0;Viamão;RS;Estadual;Urbana;17;529.94;488.41;461.66;471.18;527.06;495.65
21635;33105294.0;Rio de Janeiro;RJ;Estadual;Urbana;79;505.2;479.74;465.84;474.55;552.91;495.65
